isinCd,modified_duration,calculation_status,duration_sensitivity
KR356003GG69,,NO_MARKET_DATA,
KR6000015F76,,NO_MARKET_DATA,
KR6000015F84,,NO_MARKET_DATA,
KR6000015FA7,,NO_MARKET_DATA,
KR6000015G59,,NO_MARKET_DATA,
KR6000015G67,,NO_MARKET_DATA,
KR6000015G75,,NO_MARKET_DATA,
KR60000168A9,,NO_MARKET_DATA,
KR6000016925,,NO_MARKET_DATA,
KR6000016AA6,,NO_MARKET_DATA,
KR6011171G72,,NO_MARKET_DATA,
KR6011172899,,NO_MARKET_DATA,
KR6011172C26,,NO_MARKET_DATA,
KR6011172D90,,NO_MARKET_DATA,
KR6011173947,,NO_MARKET_DATA,
KR6011173B42,,NO_MARKET_DATA,
KR310205GG70,,NO_MARKET_DATA,
KR350704GF57,,NO_MARKET_DATA,
KR6011173C25,,NO_MARKET_DATA,
KR6011173C82,,NO_MARKET_DATA,
KR310212GE99,,NO_MARKET_DATA,
KR310212GEA3,,NO_MARKET_DATA,
KR310212GEB1,,NO_MARKET_DATA,
KR310212GF15,,NO_MARKET_DATA,
KR310212GF56,,NO_MARKET_DATA,
KR310212GF72,,NO_MARKET_DATA,
KR310212GF98,,NO_MARKET_DATA,
KR310212GFA0,,NO_MARKET_DATA,
KR310212GFB8,,NO_MARKET_DATA,
KR310212GFC6,,NO_MARKET_DATA,
KR350802GE42,,NO_MARKET_DATA,
KR101701D930,,NO_MARKET_DATA,
KR101701D948,,NO_MARKET_DATA,
KR101701D955,,NO_MARKET_DATA,
KR101701D963,,NO_MARKET_DATA,
KR101701D971,,NO_MARKET_DATA,
KR101701D989,,NO_MARKET_DATA,
KR101701D997,,NO_MARKET_DATA,
KR101701D9A8,,NO_MARKET_DATA,
KR101701D9B6,,NO_MARKET_DATA,
KR101701D9C4,,NO_MARKET_DATA,
KR101701DA14,,NO_MARKET_DATA,
KR101701DA22,,NO_MARKET_DATA,
KR6009201FA4,,NO_MARKET_DATA,
KR2099012DA0,,NO_MARKET_DATA,
KR2099012DC6,,NO_MARKET_DATA,
KR2099012EA8,,NO_MARKET_DATA,
KR2099012EB6,,NO_MARKET_DATA,
KR2099012EC4,,NO_MARKET_DATA,
KR2099012F18,,NO_MARKET_DATA,
KR2099012F75,,NO_MARKET_DATA,
KR2099012F83,,NO_MARKET_DATA,
KR2099012F91,,NO_MARKET_DATA,
KR2099022BC9,,NO_MARKET_DATA,
KR6000016D93,,NO_MARKET_DATA,
KR6004942F35,,NO_MARKET_DATA,
KR6004942F43,,NO_MARKET_DATA,
KR6004942F50,,NO_MARKET_DATA,
KR6004942F68,,NO_MARKET_DATA,
KR6004942F76,,NO_MARKET_DATA,
KR6004942F84,,NO_MARKET_DATA,
KR6004942F92,,NO_MARKET_DATA,
KR6004942FB6,,NO_MARKET_DATA,
KR6004942FC4,,NO_MARKET_DATA,
KR6004942G18,,NO_MARKET_DATA,
KR6011173D32,,NO_MARKET_DATA,
KR310205GFB2,,NO_MARKET_DATA,
KR310205GFC0,,NO_MARKET_DATA,
KR310205GG13,,NO_MARKET_DATA,
KR310205GG21,,NO_MARKET_DATA,
KR310205GG39,,NO_MARKET_DATA,
KR310205GG47,,NO_MARKET_DATA,
KR310205GG54,,NO_MARKET_DATA,
KR310205GG62,,NO_MARKET_DATA,
KR310205J5A8,,NO_MARKET_DATA,
KR310205J5C4,,NO_MARKET_DATA,
KR350802GE59,,NO_MARKET_DATA,
KR350802GE67,,NO_MARKET_DATA,
KR350802GE75,,NO_MARKET_DATA,
KR350802GE83,,NO_MARKET_DATA,
KR350802GE91,,NO_MARKET_DATA,
KR350802GEA2,,NO_MARKET_DATA,
KR350802GEB0,,NO_MARKET_DATA,
KR350802GEC8,,NO_MARKET_DATA,
KR350802GF33,,NO_MARKET_DATA,
KR3544029316,,NO_MARKET_DATA,
KR2077022G60,,NO_MARKET_DATA,
KR2077022G78,4.769701678273115,CALCULATED,고민감
KR2077022G86,,EXCLUDED_UNSUPPORTED_TYPE,
KR2077032E45,,NO_MARKET_DATA,
KR2077032E52,,NO_MARKET_DATA,
KR2077032E60,,NO_MARKET_DATA,
KR2077032E78,,NO_MARKET_DATA,
KR2077032E86,,NO_MARKET_DATA,
KR2077032E94,,NO_MARKET_DATA,
KR2088012B80,,NO_MARKET_DATA,
KR2088012B98,,NO_MARKET_DATA,
KR2099022C50,,NO_MARKET_DATA,
KR350111GG46,,NO_MARKET_DATA,
KR350111GG53,,NO_MARKET_DATA,
KR350111GG61,,NO_MARKET_DATA,
KR353601GE98,,NO_MARKET_DATA,
KR354409GBC4,,NO_MARKET_DATA,
KR350112GBB0,,NO_MARKET_DATA,
KR350112GC15,,NO_MARKET_DATA,
KR350112GC23,,NO_MARKET_DATA,
KR350112GC31,,NO_MARKET_DATA,
KR350112GC49,,NO_MARKET_DATA,
KR60102S1G32,,NO_MARKET_DATA,
KR60102S1G65,,NO_MARKET_DATA,
KR60102S2G23,,NO_MARKET_DATA,
KR60102S2G31,,NO_MARKET_DATA,
KR60102S2G64,,NO_MARKET_DATA,
KR60102S3G22,,NO_MARKET_DATA,
KR60102S3G30,,NO_MARKET_DATA,
KR60102S3G63,,NO_MARKET_DATA,
KR60102S4G62,,NO_MARKET_DATA,
KR60103C1G26,,NO_MARKET_DATA,
KR60103H1FA7,,NO_MARKET_DATA,
KR350704GE25,,NO_MARKET_DATA,
KR350704GE33,,NO_MARKET_DATA,
KR350704GE82,,NO_MARKET_DATA,
KR350704GE90,,NO_MARKET_DATA,
KR350704GEA0,,NO_MARKET_DATA,
KR350704GEB8,,NO_MARKET_DATA,
KR350704GF24,,NO_MARKET_DATA,
KR350704GF32,,NO_MARKET_DATA,
KR350704GF40,,NO_MARKET_DATA,
KR354401J532,,NO_MARKET_DATA,
KR354401J540,,NO_MARKET_DATA,
KR3544029324,,NO_MARKET_DATA,
KR3544029340,,NO_MARKET_DATA,
KR3544029V39,,NO_MARKET_DATA,
KR3544029V54,,NO_MARKET_DATA,
KR354402GB58,,NO_MARKET_DATA,
KR354402GBA3,,NO_MARKET_DATA,
KR354402GC99,,NO_MARKET_DATA,
KR354402GE97,,NO_MARKET_DATA,
KR354402GEA7,,NO_MARKET_DATA,
KR354416G4A7,,NO_MARKET_DATA,
KR2088012C48,,NO_MARKET_DATA,
KR2088012CA5,,NO_MARKET_DATA,
KR2088012D13,,NO_MARKET_DATA,
KR2088012D21,,NO_MARKET_DATA,
KR2088022BA6,,NO_MARKET_DATA,
KR2088022BB4,,NO_MARKET_DATA,
KR2088022BC2,,NO_MARKET_DATA,
KR2088022C12,,NO_MARKET_DATA,
KR2088022C20,,NO_MARKET_DATA,
KR2088022C38,,NO_MARKET_DATA,
KR2088022C53,,NO_MARKET_DATA,
KR350112GC56,,NO_MARKET_DATA,
KR350112GC64,,NO_MARKET_DATA,
KR350112GC72,,NO_MARKET_DATA,
KR353601GE56,,NO_MARKET_DATA,
KR353601GE64,,NO_MARKET_DATA,
KR353601GE72,,NO_MARKET_DATA,
KR353601GEA5,,NO_MARKET_DATA,
KR353601GEB3,,NO_MARKET_DATA,
KR353601GF14,,NO_MARKET_DATA,
KR353601GF22,,NO_MARKET_DATA,
KR310201GG58,,NO_MARKET_DATA,
KR310201GG66,,NO_MARKET_DATA,
KR310201GG74,,NO_MARKET_DATA,
KR310201GG82,,NO_MARKET_DATA,
KR310201J612,,NO_MARKET_DATA,
KR310201J620,,NO_MARKET_DATA,
KR310201J679,,NO_MARKET_DATA,
KR310201J695,,NO_MARKET_DATA,
KR310201J6A0,,NO_MARKET_DATA,
KR310201J6B8,,NO_MARKET_DATA,
KR350701GG18,,NO_MARKET_DATA,
KR354401J557,,NO_MARKET_DATA,
KR354401J565,,NO_MARKET_DATA,
KR354401J573,,NO_MARKET_DATA,
KR354414G9C4,,NO_MARKET_DATA,
KR354414GA14,,NO_MARKET_DATA,
KR354414GA22,,NO_MARKET_DATA,
KR354414GA30,,NO_MARKET_DATA,
KR354414GA63,,NO_MARKET_DATA,
KR354414GA71,,NO_MARKET_DATA,
KR354414GA89,,NO_MARKET_DATA,
KR354416G4B5,,NO_MARKET_DATA,
KR354416G4C3,,NO_MARKET_DATA,
KR354416G510,,NO_MARKET_DATA,
KR354416G536,,NO_MARKET_DATA,
KR354416G544,,NO_MARKET_DATA,
KR354416G551,,NO_MARKET_DATA,
KR356103DEA6,,NO_MARKET_DATA,
KR356103DEB4,,NO_MARKET_DATA,
KR356103DEC2,,NO_MARKET_DATA,
KR356103DF13,,NO_MARKET_DATA,
KR101501DB80,,NO_MARKET_DATA,
KR101501DB98,,NO_MARKET_DATA,
KR101501DBA5,,NO_MARKET_DATA,
KR101501DBB3,,NO_MARKET_DATA,
KR2088022C61,,NO_MARKET_DATA,
KR2088022C79,,NO_MARKET_DATA,
KR2088022C87,,NO_MARKET_DATA,
KR2088022C95,,NO_MARKET_DATA,
KR2088022CB2,,NO_MARKET_DATA,
KR2088022CC0,,NO_MARKET_DATA,
KR2088022D37,,NO_MARKET_DATA,
KR353601GF30,,NO_MARKET_DATA,
KR353601GF48,,NO_MARKET_DATA,
KR354409GB85,,NO_MARKET_DATA,
KR354409GB93,,NO_MARKET_DATA,
KR354409GBA8,,NO_MARKET_DATA,
KR354409GBB6,,NO_MARKET_DATA,
KR354409GC19,,NO_MARKET_DATA,
KR354409GC27,,NO_MARKET_DATA,
KR354409GC43,,NO_MARKET_DATA,
KR354409GC50,,NO_MARKET_DATA,
KR350701GG26,,NO_MARKET_DATA,
KR350701GG34,,NO_MARKET_DATA,
KR350701GG42,,NO_MARKET_DATA,
KR350701GG59,,NO_MARKET_DATA,
KR350701GG67,,NO_MARKET_DATA,
KR354301G878,,NO_MARKET_DATA,
KR354301G951,,NO_MARKET_DATA,
KR354301GB84,,NO_MARKET_DATA,
KR354301GB92,,NO_MARKET_DATA,
KR354301GBA7,,NO_MARKET_DATA,
KR354414GAC6,,NO_MARKET_DATA,
KR354414GB13,,NO_MARKET_DATA,
KR354414GB39,,NO_MARKET_DATA,
KR356101JD52,,NO_MARKET_DATA,
KR356101JD60,,NO_MARKET_DATA,
KR356101JD86,,NO_MARKET_DATA,
KR356101JE10,,NO_MARKET_DATA,
KR356101JE44,,NO_MARKET_DATA,
KR356101JE51,,NO_MARKET_DATA,
KR356101JE69,,NO_MARKET_DATA,
KR356101JE77,,NO_MARKET_DATA,
KR356103DF21,,NO_MARKET_DATA,
KR356103DF39,,NO_MARKET_DATA,
KR356103DF47,,NO_MARKET_DATA,
KR356103DF54,,NO_MARKET_DATA,
KR356103DF62,,NO_MARKET_DATA,
KR356103DF96,,NO_MARKET_DATA,
KR356103DFA3,,NO_MARKET_DATA,
KR6000521C76,,NO_MARKET_DATA,
KR6000521D91,,NO_MARKET_DATA,
KR6000521F40,,NO_MARKET_DATA,
KR6000521G64,,NO_MARKET_DATA,
KR2088022D45,,NO_MARKET_DATA,
KR2088022D52,,NO_MARKET_DATA,
KR2088022D60,,NO_MARKET_DATA,
KR2088022D78,,NO_MARKET_DATA,
KR101501DBC1,,NO_MARKET_DATA,
KR101501DC14,,NO_MARKET_DATA,
KR101501DC22,,NO_MARKET_DATA,
KR101501DC30,0.6169550991332324,CALCULATED,중간
KR101501DC48,,NO_MARKET_DATA,
KR101501DC55,,NO_MARKET_DATA,
KR101501DC63,0.8572899742259342,CALCULATED,중간
KR354409GC68,,NO_MARKET_DATA,
KR356001G625,,NO_MARKET_DATA,
KR356001G690,,NO_MARKET_DATA,
KR356001G6C4,,NO_MARKET_DATA,
KR356001G765,,NO_MARKET_DATA,
KR356001G7B4,,NO_MARKET_DATA,
KR356001G7C2,,NO_MARKET_DATA,
KR356001G864,,NO_MARKET_DATA,
KR356001G898,,NO_MARKET_DATA,
KR356001G971,,NO_MARKET_DATA,
KR354301GD74,,NO_MARKET_DATA,
KR354301GD82,,NO_MARKET_DATA,
KR354301GE24,,NO_MARKET_DATA,
KR354301GE40,,NO_MARKET_DATA,
KR354301GE65,,NO_MARKET_DATA,
KR354301GE73,,NO_MARKET_DATA,
KR354411GE13,,NO_MARKET_DATA,
KR3560047226,,NO_MARKET_DATA,
KR6000016F59,,NO_MARKET_DATA,
KR354411GE47,,NO_MARKET_DATA,
KR354411GE70,,NO_MARKET_DATA,
KR356101JE85,,NO_MARKET_DATA,
KR356101JEA7,,NO_MARKET_DATA,
KR356101JEB5,,NO_MARKET_DATA,
KR6000061C56,,NO_MARKET_DATA,
KR6000061C64,,NO_MARKET_DATA,
KR6000061E47,,NO_MARKET_DATA,
KR6000061E88,,NO_MARKET_DATA,
KR6005271FB9,,NO_MARKET_DATA,
KR60111B2FA1,,NO_MARKET_DATA,
KR6000061F20,,NO_MARKET_DATA,
KR6000061FA1,,NO_MARKET_DATA,
KR6000522C75,,NO_MARKET_DATA,
KR6000522D41,,NO_MARKET_DATA,
KR60005416C3,,NO_MARKET_DATA,
KR6000541B99,,NO_MARKET_DATA,
KR6000541C31,,NO_MARKET_DATA,
KR6000541C56,,EXCLUDED_OPTION,
KR6000541C80,,NO_MARKET_DATA,
KR6005831F93,,NO_MARKET_DATA,
KR6005831G27,,NO_MARKET_DATA,
KR6005831G68,,EXCLUDED_OPTION,
KR6005832755,,NO_MARKET_DATA,
KR101501DC71,,NO_MARKET_DATA,
KR101501DC89,1.0219022238657376,CALCULATED,중간
KR101501DC97,,NO_MARKET_DATA,
KR101501DCA3,1.1830513522495305,CALCULATED,중간
KR101501DCB1,,NO_MARKET_DATA,
KR101501DCC9,,NO_MARKET_DATA,
KR101501DD13,1.4197492560820106,CALCULATED,중간
KR101501DD21,,NO_MARKET_DATA,
KR101501DD39,1.5746105380573674,CALCULATED,중간
KR101501DD47,,NO_MARKET_DATA,
KR101501DE46,,NO_MARKET_DATA,
KR356001G989,,NO_MARKET_DATA,
KR381101GF85,,NO_MARKET_DATA,
KR381101GFA9,,NO_MARKET_DATA,
KR381101GFB7,,NO_MARKET_DATA,
KR381101GFC5,,NO_MARKET_DATA,
KR381101GG19,,NO_MARKET_DATA,
KR381101GG27,,NO_MARKET_DATA,
KR381101GG68,,NO_MARKET_DATA,
KR381101GG76,,NO_MARKET_DATA,
KR381102G695,,NO_MARKET_DATA,
KR354411GE88,,NO_MARKET_DATA,
KR354411GE96,,NO_MARKET_DATA,
KR354411GEA8,,NO_MARKET_DATA,
KR354411GEB6,,NO_MARKET_DATA,
KR354411GEC4,,NO_MARKET_DATA,
KR354411GF12,,NO_MARKET_DATA,
KR354411GF20,,NO_MARKET_DATA,
KR356003GG77,,NO_MARKET_DATA,
KR3560047184,,NO_MARKET_DATA,
KR356004G488,,NO_MARKET_DATA,
KR6000062C63,,NO_MARKET_DATA,
KR6000071E52,,NO_MARKET_DATA,
KR6000072DB1,,NO_MARKET_DATA,
KR6000081D93,,NO_MARKET_DATA,
KR6005271C36,,NO_MARKET_DATA,
KR6005271D27,,NO_MARKET_DATA,
KR6005271F25,,NO_MARKET_DATA,
KR6005271F90,,NO_MARKET_DATA,
KR6005271FA1,,NO_MARKET_DATA,
KR350704GF65,,NO_MARKET_DATA,
KR354401J4A1,,NO_MARKET_DATA,
KR6005832F92,,NO_MARKET_DATA,
KR6005832G67,,NO_MARKET_DATA,
KR6005871FC4,,NO_MARKET_DATA,
KR60058A1F76,,NO_MARKET_DATA,
KR60058H1F55,,NO_MARKET_DATA,
KR60058H1G39,,NO_MARKET_DATA,
KR60058H2F54,,NO_MARKET_DATA,
KR60121Y1FA4,,NO_MARKET_DATA,
KR60121Z1FA3,,NO_MARKET_DATA,
KR310209GC88,,NO_MARKET_DATA,
KR354416G3A9,,NO_MARKET_DATA,
KR104301DG57,,NO_MARKET_DATA,
KR104301DG65,,NO_MARKET_DATA,
KR104301DG73,,NO_MARKET_DATA,
KR104301DG81,,NO_MARKET_DATA,
KR104301GG47,,NO_MARKET_DATA,
KR104301GG54,,NO_MARKET_DATA,
KR104301GG62,,NO_MARKET_DATA,
KR104301GG70,,NO_MARKET_DATA,
KR104301GG88,,NO_MARKET_DATA,
KR104302DE66,,NO_MARKET_DATA,
KR104302DE74,,NO_MARKET_DATA,
KR381102GAB6,,NO_MARKET_DATA,
KR60044C1F49,,NO_MARKET_DATA,
KR60044K1F42,,NO_MARKET_DATA,
KR60044NGF43,,NO_MARKET_DATA,
KR60044NHF42,,NO_MARKET_DATA,
KR60044NJF40,,NO_MARKET_DATA,
KR60044NKF47,,NO_MARKET_DATA,
KR6009272F59,,NO_MARKET_DATA,
KR60044NLF46,,NO_MARKET_DATA,
KR60044NMF45,,NO_MARKET_DATA,
KR356004G512,,NO_MARKET_DATA,
KR356004G553,,NO_MARKET_DATA,
KR356004G5B5,,NO_MARKET_DATA,
KR356004G637,,NO_MARKET_DATA,
KR356004G686,,NO_MARKET_DATA,
KR356004G694,,NO_MARKET_DATA,
KR6000016E76,,NO_MARKET_DATA,
KR6000016E84,,NO_MARKET_DATA,
KR6000016EA8,,NO_MARKET_DATA,
KR6000016EB6,,NO_MARKET_DATA,
KR310201J6C6,,NO_MARKET_DATA,
KR354401J4B9,,NO_MARKET_DATA,
KR354401J4C7,,NO_MARKET_DATA,
KR354401J516,,NO_MARKET_DATA,
KR354401J524,,NO_MARKET_DATA,
KR6005271G16,,NO_MARKET_DATA,
KR6005271G40,,NO_MARKET_DATA,
KR6005271G57,,NO_MARKET_DATA,
KR6005271G65,,NO_MARKET_DATA,
KR6005271G73,,NO_MARKET_DATA,
KR60111D1F93,,NO_MARKET_DATA,
KR60111F1F98,,NO_MARKET_DATA,
KR354416G411,,NO_MARKET_DATA,
KR354416G437,,NO_MARKET_DATA,
KR6012211G64,,NO_MARKET_DATA,
KR60122D1FA8,,NO_MARKET_DATA,
KR60122F1FA6,,NO_MARKET_DATA,
KR60122G1FB3,,NO_MARKET_DATA,
KR60122H1FA4,,NO_MARKET_DATA,
KR60122J1FA2,,NO_MARKET_DATA,
KR350802GG32,,NO_MARKET_DATA,
KR354402GFC0,,NO_MARKET_DATA,
KR60122L1FA8,,NO_MARKET_DATA,
KR104302DE82,,NO_MARKET_DATA,
KR104302DE90,,NO_MARKET_DATA,
KR104302DEA9,,NO_MARKET_DATA,
KR104302DEB7,,NO_MARKET_DATA,
KR104302DF16,,NO_MARKET_DATA,
KR104302DF24,,NO_MARKET_DATA,
KR104302DF32,,NO_MARKET_DATA,
KR104302DF40,,NO_MARKET_DATA,
KR104302DF57,,NO_MARKET_DATA,
KR104302DF65,,NO_MARKET_DATA,
KR104302DF73,,NO_MARKET_DATA,
KR60044NNF44,,NO_MARKET_DATA,
KR60044NPF42,,NO_MARKET_DATA,
KR6009201G54,,NO_MARKET_DATA,
KR6009202F88,,NO_MARKET_DATA,
KR6009202F96,,NO_MARKET_DATA,
KR6009202FB0,,NO_MARKET_DATA,
KR6009271FB5,,NO_MARKET_DATA,
KR6009271FC3,,NO_MARKET_DATA,
KR6009272E50,,NO_MARKET_DATA,
KR6009272FB3,,NO_MARKET_DATA,
KR6009272G25,,NO_MARKET_DATA,
KR350701GF76,,NO_MARKET_DATA,
KR350701GF84,,NO_MARKET_DATA,
KR350701GF92,,NO_MARKET_DATA,
KR350701GFA3,,NO_MARKET_DATA,
KR350701GFB1,,NO_MARKET_DATA,
KR6000016F83,,NO_MARKET_DATA,
KR6000016F91,,NO_MARKET_DATA,
KR6000016G58,,NO_MARKET_DATA,
KR6000016G66,,NO_MARKET_DATA,
KR6000016G74,,NO_MARKET_DATA,
KR6000017675,,NO_MARKET_DATA,
KR60111G1F96,,NO_MARKET_DATA,
KR60111H1F94,,NO_MARKET_DATA,
KR60111L1F96,,NO_MARKET_DATA,
KR60111M1F94,,NO_MARKET_DATA,
KR60111N1F92,,NO_MARKET_DATA,
KR60111S1F91,,NO_MARKET_DATA,
KR60111W1F93,,NO_MARKET_DATA,
KR60111X1F91,,NO_MARKET_DATA,
KR310203J683,,NO_MARKET_DATA,
KR310203J691,,NO_MARKET_DATA,
KR310203J6B6,,NO_MARKET_DATA,
KR60122L1FB6,,NO_MARKET_DATA,
KR60122M1FB5,,NO_MARKET_DATA,
KR310208GG51,,NO_MARKET_DATA,
KR310208GG69,,NO_MARKET_DATA,
KR310208GG77,,NO_MARKET_DATA,
KR310208J5C1,,NO_MARKET_DATA,
KR310208J641,,NO_MARKET_DATA,
KR310208J682,,NO_MARKET_DATA,
KR310209GC54,,NO_MARKET_DATA,
KR310209GC70,,NO_MARKET_DATA,
KR310209GCC9,,NO_MARKET_DATA,
KR104302DF81,,NO_MARKET_DATA,
KR104302DF99,,NO_MARKET_DATA,
KR104302DFA6,,NO_MARKET_DATA,
KR104302DFB4,,NO_MARKET_DATA,
KR104302DG15,,NO_MARKET_DATA,
KR104302DG23,,NO_MARKET_DATA,
KR104302DG31,,NO_MARKET_DATA,
KR104302DG49,,NO_MARKET_DATA,
KR104302DG56,,NO_MARKET_DATA,
KR104302DG64,,NO_MARKET_DATA,
KR104303DG14,,NO_MARKET_DATA,
KR6009272G41,,NO_MARKET_DATA,
KR6009272G66,,NO_MARKET_DATA,
KR2100012F97,,NO_MARKET_DATA,
KR2100012FA2,,NO_MARKET_DATA,
KR2100012FB0,,NO_MARKET_DATA,
KR2100012FC8,,NO_MARKET_DATA,
KR2100012G13,,NO_MARKET_DATA,
KR2100012G21,,NO_MARKET_DATA,
KR2100012G39,,NO_MARKET_DATA,
KR2100012G47,,NO_MARKET_DATA,
KR2100012G54,,NO_MARKET_DATA,
KR6004942G26,,NO_MARKET_DATA,
KR6004942G34,,NO_MARKET_DATA,
KR6004942G42,,NO_MARKET_DATA,
KR6004942G59,,NO_MARKET_DATA,
KR6004942G67,,NO_MARKET_DATA,
KR6004943728,,NO_MARKET_DATA,
KR6004943E43,,NO_MARKET_DATA,
KR6004943E50,,NO_MARKET_DATA,
KR6004943E92,,NO_MARKET_DATA,
KR6004943EA9,,NO_MARKET_DATA,
KR6004943EB7,,NO_MARKET_DATA,
KR3102044V29,,NO_MARKET_DATA,
KR310204AFB8,,NO_MARKET_DATA,
KR310204D6B1,,NO_MARKET_DATA,
KR310204D6C9,,NO_MARKET_DATA,
KR310204D742,,NO_MARKET_DATA,
KR310204D775,,NO_MARKET_DATA,
KR310204D783,,NO_MARKET_DATA,
KR310204D791,,NO_MARKET_DATA,
KR350704GF73,,NO_MARKET_DATA,
KR350704GFA7,,NO_MARKET_DATA,
KR350704GFB5,,NO_MARKET_DATA,
KR310209GD53,,NO_MARKET_DATA,
KR350802GF41,,NO_MARKET_DATA,
KR350802GF58,,NO_MARKET_DATA,
KR350802GF66,,NO_MARKET_DATA,
KR350802GF74,,NO_MARKET_DATA,
KR350802GF82,,NO_MARKET_DATA,
KR350802GF90,,NO_MARKET_DATA,
KR350802GFA9,,NO_MARKET_DATA,
KR350802GFB7,,NO_MARKET_DATA,
KR350802GFC5,,NO_MARKET_DATA,
KR350802GG40,,NO_MARKET_DATA,
KR104302DG72,,NO_MARKET_DATA,
KR104302DG80,,NO_MARKET_DATA,
KR104303DF31,,NO_MARKET_DATA,
KR104303DF49,,NO_MARKET_DATA,
KR104303DF56,,NO_MARKET_DATA,
KR104303DF64,,NO_MARKET_DATA,
KR104303DF72,,NO_MARKET_DATA,
KR104303DF80,,NO_MARKET_DATA,
KR104303DF98,,NO_MARKET_DATA,
KR104303DFA4,,NO_MARKET_DATA,
KR104303DFB2,,NO_MARKET_DATA,
KR2100012G62,,NO_MARKET_DATA,
KR2100012G70,4.768969679857174,CALCULATED,고민감
KR350112GC80,,NO_MARKET_DATA,
KR350112GF38,,NO_MARKET_DATA,
KR350112GG45,,NO_MARKET_DATA,
KR350112GG60,,NO_MARKET_DATA,
KR350113GBB8,,NO_MARKET_DATA,
KR350113GBC6,,NO_MARKET_DATA,
KR350113GC63,,NO_MARKET_DATA,
KR350113GG44,,NO_MARKET_DATA,
KR350113GG69,,NO_MARKET_DATA,
KR60103H2FA5,,NO_MARKET_DATA,
KR60103J1F97,,NO_MARKET_DATA,
KR60103J1FA5,,NO_MARKET_DATA,
KR60103K1FA2,,NO_MARKET_DATA,
KR60103K2FA0,,NO_MARKET_DATA,
KR60103YBF92,,NO_MARKET_DATA,
KR60103YCF91,,NO_MARKET_DATA,
KR60103YDF90,,NO_MARKET_DATA,
KR60103YEF99,,NO_MARKET_DATA,
KR60103YFF98,,NO_MARKET_DATA,
KR350704GG23,,NO_MARKET_DATA,
KR350704GG49,,NO_MARKET_DATA,
KR350704GG72,,NO_MARKET_DATA,
KR350705G791,,NO_MARKET_DATA,
KR350705G7B6,,NO_MARKET_DATA,
KR350705GB35,,NO_MARKET_DATA,
KR350705GBB1,,NO_MARKET_DATA,
KR350705GBC9,,NO_MARKET_DATA,
KR354401J581,,NO_MARKET_DATA,
KR354401J599,,NO_MARKET_DATA,
KR354402GEC3,,NO_MARKET_DATA,
KR354402GF13,,NO_MARKET_DATA,
KR354402GF47,,NO_MARKET_DATA,
KR354402GF62,,NO_MARKET_DATA,
KR354402GF70,,NO_MARKET_DATA,
KR354402GF88,,NO_MARKET_DATA,
KR354402GF96,,NO_MARKET_DATA,
KR354402GFA4,,NO_MARKET_DATA,
KR354402GFB2,,NO_MARKET_DATA,
KR354416G569,,NO_MARKET_DATA,
KR102701GF89,,NO_MARKET_DATA,
KR102701GF97,,NO_MARKET_DATA,
KR102701GFA4,,NO_MARKET_DATA,
KR102701GFB2,,NO_MARKET_DATA,
KR102701GFC0,,NO_MARKET_DATA,
KR102701GG13,,NO_MARKET_DATA,
KR102701GG21,,NO_MARKET_DATA,
KR102701GG39,,NO_MARKET_DATA,
KR102701GG47,,NO_MARKET_DATA,
KR102701GG54,,NO_MARKET_DATA,
KR103501GDC8,,NO_MARKET_DATA,
KR10350270C0,3.8688298247463457,CALCULATED,고민감
KR350114GBB6,,NO_MARKET_DATA,
KR350114GBC4,,NO_MARKET_DATA,
KR353601GF55,,NO_MARKET_DATA,
KR353601GF63,,NO_MARKET_DATA,
KR353601GF71,,NO_MARKET_DATA,
KR353601GF89,,NO_MARKET_DATA,
KR353601GF97,,NO_MARKET_DATA,
KR353601GFA2,,NO_MARKET_DATA,
KR353601GFB0,,NO_MARKET_DATA,
KR353601GFC8,,NO_MARKET_DATA,
KR310101AG71,,NO_MARKET_DATA,
KR310101AG89,,NO_MARKET_DATA,
KR310101GEA8,,NO_MARKET_DATA,
KR310101GF19,,NO_MARKET_DATA,
KR310101GF43,,NO_MARKET_DATA,
KR310101GF76,,NO_MARKET_DATA,
KR310101GF92,,NO_MARKET_DATA,
KR310101GFA5,,NO_MARKET_DATA,
KR310101GFB3,,NO_MARKET_DATA,
KR3507027265,,NO_MARKET_DATA,
KR310101GG18,,NO_MARKET_DATA,
KR310101GG34,,NO_MARKET_DATA,
KR354401J5A8,,NO_MARKET_DATA,
KR354401J5B6,,NO_MARKET_DATA,
KR354401J5C4,,NO_MARKET_DATA,
KR354401J615,,NO_MARKET_DATA,
KR354401J623,,NO_MARKET_DATA,
KR354401J631,,NO_MARKET_DATA,
KR354401J649,,NO_MARKET_DATA,
KR354401J656,,NO_MARKET_DATA,
KR356101JFB2,,NO_MARKET_DATA,
KR354414GB47,,NO_MARKET_DATA,
KR354416G577,,NO_MARKET_DATA,
KR354416G585,,NO_MARKET_DATA,
KR354416G593,,NO_MARKET_DATA,
KR354416G5A4,,NO_MARKET_DATA,
KR354416G5B2,,NO_MARKET_DATA,
KR354416G5C0,,NO_MARKET_DATA,
KR354416G619,,NO_MARKET_DATA,
KR354416G627,,NO_MARKET_DATA,
KR354416G635,,NO_MARKET_DATA,
KR356103DFB1,,NO_MARKET_DATA,
KR102701GG62,,NO_MARKET_DATA,
KR102701GG70,,NO_MARKET_DATA,
KR103102AG61,,NO_MARKET_DATA,
KR103103AG60,,NO_MARKET_DATA,
